RowName,NameValue,bFeminine,bMasculine,Population,EthnicGroups
kanoa_256,Kanoa,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
kanti_257,Kanti,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kaoru_258,Kaoru,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
karen_259,Karen,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
katherine_260,Katherine,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
kathleen_261,Kathleen,True,False,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
kawika_262,Kawika,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
kaya_263,Kaya,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kazuki_264,Kazuki,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
kazumi_265,Kazumi,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
kealani_266,Kealani,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
keanu_267,Keanu,False,True,0.017,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
kei_268,Kei,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
kei_269,Kei,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
keiko_270,Keiko,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
kele_271,Kele,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kelly_272,Kelly,True,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
kelly_273,Kelly,True,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
kenji_274,Kenji,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
kenneth_275,Kenneth,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
kenta_276,Kenta,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
keoki_277,Keoki,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
kevin_278,Kevin,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
kevin_279,Kevin,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
kimama_280,Kimama,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kimana_281,Kimana,True,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kimberly_282,Kimberly,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
kimo_283,Kimo,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
kimo_284,Kimo,True,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
kitchi_285,Kitchi,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kiyoshi_286,Kiyoshi,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
koa_287,Koa,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
koa_288,Koa,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
kohaku_289,Kohaku,True,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
kohana_290,Kohana,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
koi_291,Koi,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
koi_292,Koi,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
koji_293,Koji,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
koko_294,Koko,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kosumi_295,Kosumi,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
kou_296,Kou,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
kwani_297,Kwani,True,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
laka_298,Laka,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
lani_299,Lani,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
larry_300,Larry,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
laura_301,Laura,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
laura_302,Laura,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
lauren_303,Lauren,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
lehua_304,Lehua,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
leilani_305,Leilani,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
leotie_306,Leotie,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
leslie_307,Leslie,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
leslie_308,Leslie,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
liko_309,Liko,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
lilo_310,Lilo,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
linda_311,Linda,True,False,0.018,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
lisa_312,Lisa,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
lohiau_313,Lohiau,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
lokelani_314,Lokelani,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
luana_315,Luana,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
lucia_316,Lucia,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
luis_317,Luis,False,True,0.019,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
luisa_318,Luisa,True,False,0.018,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
lulana_319,Lulana,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
mahealani_320,Mahealani,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
mahina_321,Mahina,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
mahpee_322,Mahpee,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
maiara_323,Maiara,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
maikoh_324,Maikoh,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
makana_325,Makana,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
makani_326,Makani,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
makani_327,Makani,True,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
makoto_328,Makoto,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
makoto_329,Makoto,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
maleko_330,Maleko,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
malia_331,Malia,True,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
malie_332,Malie,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
malulani_333,Malulani,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
mana_334,Mana,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
mana_335,Mana,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
manuel_336,Manuel,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
marco_337,Marco,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
marcos_338,Marcos,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
margaret_339,Margaret,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
maria_340,Maria,True,False,0.022,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
marilyn_341,Marilyn,True,False,0.006,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
marina_342,Marina,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
marisol_343,Marisol,True,False,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
mark_344,Mark,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
martina_345,Martina,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
martín_346,Martín,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
mary_347,Mary,True,False,0.022,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
masato_348,Masato,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
mato_349,Mato,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
matthew_350,Matthew,False,True,0.019,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
maui_351,Maui,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
mei_352,Mei,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
melia_353,Melia,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
melissa_354,Melissa,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
michael_355,Michael,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
michael_356,Michael,False,True,0.022,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
michelle_357,Michelle,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
michi_358,Michi,True,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
midori_359,Midori,True,False,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
miguel_360,Miguel,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
mika_361,Mika,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
mika_362,Mika,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
miliani_363,Miliani,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
minato_364,Minato,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
misaki_365,Misaki,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
misu_366,Misu,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
misu_367,Misu,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
misu_368,Misu,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
mizuki_369,Mizuki,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
moana_370,Moana,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
moe_371,Moe,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
monica_372,Monica,True,False,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
morgan_373,Morgan,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
muna_374,Muna,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
naia_375,Naia,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
naira_376,Naira,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
nalu_377,Nalu,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
nana_378,Nana,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
nancy_379,Nancy,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
nani_380,Nani,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
nani_381,Nani,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
nao_382,Nao,True,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
naoki_383,Naoki,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
naomi_384,Naomi,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
nascha_385,Nascha,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
nathaniel_386,Nathaniel,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
natsuki_387,Natsuki,True,False,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
nicholas_388,Nicholas,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
nicholas_389,Nicholas,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
nicole_390,Nicole,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
nobu_391,Nobu,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
nodin_392,Nodin,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
noe_393,Noe,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
noelani_394,Noelani,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
noelani_395,Noelani,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
noelani_396,Noelani,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
nohea_397,Nohea,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
nohea_398,Nohea,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
nova_399,Nova,True,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
okalani_400,Okalani,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
oke_401,Oke,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
okelani_402,Okelani,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
ola_403,Ola,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
ona_404,Ona,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
onida_405,Onida,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
orenda_406,Orenda,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
oscar_407,Oscar,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
pakuna_408,Pakuna,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
palila_409,Palila,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
pamela_410,Pamela,True,False,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
paola_411,Paola,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
pat_412,Pat,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
pat_413,Pat,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
patricia_414,Patricia,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
patrick_415,Patrick,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
paul_416,Paul,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
pavati_417,Pavati,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
pedro_418,Pedro,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
pili_419,Pili,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
pono_420,Pono,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
pu_421,Pu,True,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
pua_422,Pua,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.PacificIslander"")))"
rafael_423,Rafael,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
ramiro_424,Ramiro,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
ramon_425,Ramon,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
raquel_426,Raquel,True,False,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
raul_427,Raul,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
raul_428,Raul,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
raymond_429,Raymond,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
raymond_430,Raymond,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
rebecca_431,Rebecca,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
reese_432,Reese,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
reese_433,Reese,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
rei_434,Rei,True,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
reina_435,Reina,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
ren_436,Ren,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
ren_437,Ren,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
reyna_438,Reyna,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
ricardo_439,Ricardo,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
richard_440,Richard,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
riko_441,Riko,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
riku_442,Riku,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
riley_443,Riley,True,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
riley_444,Riley,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
rin_445,Rin,True,False,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
rin_446,Rin,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
rina_447,Rina,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
robert_448,Robert,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
roberto_449,Roberto,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
robin_450,Robin,True,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
robin_451,Robin,True,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
rocio_452,Rocio,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
rogelio_453,Rogelio,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
ronald_454,Ronald,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
rosa_455,Rosa,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
rowtag_456,Rowtag,False,True,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
ruben_457,Ruben,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
ruth_458,Ruth,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
ryan_459,Ryan,False,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
ryan_460,Ryan,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
ryo_461,Ryo,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
ryo_462,Ryo,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
ryota_463,Ryota,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
ryu_464,Ryu,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
sacnite_465,Sacnite,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
sakari_466,Sakari,True,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
saki_467,Saki,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
sakima_468,Sakima,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
sakura_469,Sakura,True,False,0.018,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
salvador_470,Salvador,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
samuel_471,Samuel,False,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
samuel_472,Samuel,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
sandra_473,Sandra,True,False,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
sani_474,Sani,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
santiago_475,Santiago,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
saori_476,Saori,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
sarah_477,Sarah,True,False,0.013,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
sasa_478,Sasa,True,True,0.015,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
satoshi_479,Satoshi,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
sayaka_480,Sayaka,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
scott_481,Scott,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
scott_482,Scott,False,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
sequoia_483,Sequoia,True,False,0.01,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
shappa_484,Shappa,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
sharon_485,Sharon,True,False,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
shayla_486,Shayla,True,False,0.011,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
shigeru_487,Shigeru,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
shiloh_488,Shiloh,True,True,0.013,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
shin_489,Shin,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
shin_490,Shin,True,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
shinji_491,Shinji,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
shion_492,Shion,True,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
shirley_493,Shirley,True,False,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
shota_494,Shota,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
shun_495,Shun,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
silvia_496,Silvia,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
sitala_497,Sitala,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
skyler_498,Skyler,True,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
skyler_499,Skyler,True,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
sofia_500,Sofia,True,False,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Hispanic"")))"
sora_501,Sora,True,True,0.014,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
stephanie_502,Stephanie,True,False,0.016,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
stephen_503,Stephen,False,True,0.009,"(GameplayTags=((TagName=""Game.Character.Race.White"")))"
stephen_504,Stephen,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Black"")))"
steven_505,Steven,False,True,0.011,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
susan_506,Susan,True,False,0.015,"(GameplayTags=((TagName=""Game.Character.Race.Black""),(TagName=""Game.Character.Race.White"")))"
tadewi_507,Tadewi,False,True,0.008,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tahoe_508,Tahoe,False,True,0.016,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
tahoe_509,Tahoe,True,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.NativeAmerican"")))"
taiga_510,Taiga,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
takashi_511,Takashi,False,True,0.012,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
takeshi_512,Takeshi,False,True,0.007,"(GameplayTags=((TagName=""Game.Character.Race.Asian"")))"
